LMacro_01,LMacro_02,LMacro_03,LMacro_04,LMacro_05,LMacro_06,LMacro_07,LMacro_08,RMacro_01,RMacro_02,RMacro_03,RMacro_04,RMacro_05,RMacro_06,RMacro_07,RMacro_08
37.17919999999867,48.87960000000021,40.99459999999817,26.70440000000235,-7.644200000002456,-23.740599999997357,-27.45900000000256,-22.476599999999962,-28.01759999999922,21.919000000001688,11.956400000002759,-64.09900000000198,-85.89320000000589,-94.65060000000085,-108.03079999999318,-111.37679999999818
38.17919999999867,48.87960000000021,39.99459999999817,26.70440000000235,-8.644200000002456,-24.740599999997357,-27.45900000000256,-23.476599999999962,-29.01759999999922,20.919000000001688,11.956400000002759,-64.09900000000198,-85.89320000000589,-95.65060000000085,-108.03079999999318,-112.37679999999818
38.17919999999867,48.87960000000021,38.99459999999817,24.70440000000235,-9.644200000002456,-25.740599999997357,-28.45900000000256,-25.476599999999962,-30.01759999999922,19.919000000001688,11.956400000002759,-65.09900000000198,-86.89320000000589,-95.65060000000085,-109.03079999999318,-112.37679999999818
37.17919999999867,47.87960000000021,37.99459999999817,21.70440000000235,-11.644200000002456,-25.740599999997357,-29.45900000000256,-27.476599999999962,-31.01759999999922,19.919000000001688,9.956400000002759,-66.09900000000198,-87.89320000000589,-96.65060000000085,-110.03079999999318,-113.37679999999818
36.17919999999867,44.87960000000021,35.99459999999817,19.70440000000235,-12.644200000002456,-26.740599999997357,-31.45900000000256,-29.476599999999962,-32.01759999999922,19.919000000001688,7.956400000002759,-67.09900000000198,-88.89320000000589,-97.65060000000085,-111.03079999999318,-114.37679999999818
35.17919999999867,42.87960000000021,33.99459999999817,18.70440000000235,-13.644200000002456,-27.740599999997357,-33.45900000000256,-30.476599999999962,-33.01759999999922,19.919000000001688,7.956400000002759,-67.09900000000198,-87.89320000000589,-97.65060000000085,-111.03079999999318,-115.37679999999818
35.17919999999867,41.87960000000021,32.99459999999817,17.70440000000235,-14.644200000002456,-28.740599999997357,-35.45900000000256,-30.476599999999962,-34.01759999999922,20.919000000001688,7.956400000002759,-67.09900000000198,-87.89320000000589,-97.65060000000085,-109.03079999999318,-115.37679999999818
35.17919999999867,41.87960000000021,31.994599999998172,16.70440000000235,-13.644200000002456,-29.740599999997357,-37.45900000000256,-31.476599999999962,-34.01759999999922,20.919000000001688,6.956400000002759,-67.09900000000198,-87.89320000000589,-97.65060000000085,-109.03079999999318,-115.37679999999818
34.17919999999867,41.87960000000021,29.994599999998172,14.704400000002352,-14.644200000002456,-30.740599999997357,-37.45900000000256,-32.47659999999996,-34.01759999999922,20.919000000001688,5.956400000002759,-68.09900000000198,-89.89320000000589,-98.65060000000085,-110.03079999999318,-115.37679999999818
33.17919999999867,41.87960000000021,27.994599999998172,12.704400000002352,-16.644200000002456,-31.740599999997357,-38.45900000000256,-35.47659999999996,-35.01759999999922,19.919000000001688,3.956400000002759,-69.09900000000198,-91.89320000000589,-100.65060000000085,-113.03079999999318,-117.37679999999818
33.17919999999867,40.87960000000021,25.994599999998172,10.704400000002352,-18.644200000002456,-33.74059999999736,-38.45900000000256,-37.47659999999996,-37.01759999999922,18.919000000001688,2.956400000002759,-70.09900000000198,-92.89320000000589,-101.65060000000085,-115.03079999999318,-118.37679999999818
33.17919999999867,40.87960000000021,24.994599999998172,9.704400000002352,-19.644200000002456,-34.74059999999736,-39.45900000000256,-39.47659999999996,-39.01759999999922,18.919000000001688,2.956400000002759,-70.09900000000198,-92.89320000000589,-100.65060000000085,-116.03079999999318,-118.37679999999818
33.17919999999867,39.87960000000021,25.994599999998172,9.704400000002352,-19.644200000002456,-34.74059999999736,-41.45900000000256,-39.47659999999996,-40.01759999999922,17.919000000001688,2.956400000002759,-70.09900000000198,-91.89320000000589,-100.65060000000085,-115.03079999999318,-117.37679999999818
32.17919999999867,38.87960000000021,24.994599999998172,8.704400000002352,-18.644200000002456,-34.74059999999736,-42.45900000000256,-40.47659999999996,-41.01759999999922,16.919000000001688,0.956400000002759,-70.09900000000198,-91.89320000000589,-101.65060000000085,-115.03079999999318,-117.37679999999818
31.179199999998673,37.87960000000021,22.994599999998172,6.704400000002352,-18.644200000002456,-35.74059999999736,-42.45900000000256,-41.47659999999996,-43.01759999999922,15.919000000001688,-1.043599999997241,-71.09900000000198,-92.89320000000589,-101.65060000000085,-115.03079999999318,-117.37679999999818
31.179199999998673,36.87960000000021,20.994599999998172,4.704400000002352,-20.644200000002456,-36.74059999999736,-43.45900000000256,-43.47659999999996,-44.01759999999922,15.919000000001688,-2.043599999997241,-72.09900000000198,-93.89320000000589,-101.65060000000085,-115.03079999999318,-118.37679999999818
31.179199999998673,34.87960000000021,18.994599999998172,3.7044000000023516,-21.644200000002456,-37.74059999999736,-44.45900000000256,-45.47659999999996,-44.01759999999922,14.919000000001688,-2.043599999997241,-71.09900000000198,-93.89320000000589,-101.65060000000085,-116.03079999999318,-119.37679999999818
29.179199999998673,33.87960000000021,18.994599999998172,1.7044000000023516,-23.644200000002456,-38.74059999999736,-46.45900000000256,-47.47659999999996,-44.01759999999922,15.919000000001688,-1.043599999997241,-71.09900000000198,-94.89320000000589,-102.65060000000085,-116.03079999999318,-120.37679999999818
27.179199999998673,32.87960000000021,17.994599999998172,1.7044000000023516,-23.644200000002456,-39.74059999999736,-47.45900000000256,-48.47659999999996,-43.01759999999922,15.919000000001688,-0.04359999999724096,-72.09900000000198,-94.89320000000589,-103.65060000000085,-117.03079999999318,-120.37679999999818
25.179199999998673,31.87960000000021,16.994599999998172,0.7044000000023516,-23.644200000002456,-39.74059999999736,-47.45900000000256,-48.47659999999996,-43.01759999999922,16.919000000001688,0.956400000002759,-71.09900000000198,-94.89320000000589,-104.65060000000085,-117.03079999999318,-119.37679999999818
25.179199999998673,31.87960000000021,15.994599999998172,0.7044000000023516,-23.644200000002456,-39.74059999999736,-46.45900000000256,-48.47659999999996,-42.01759999999922,18.919000000001688,1.956400000002759,-70.09900000000198,-93.89320000000589,-103.65060000000085,-115.03079999999318,-118.37679999999818
26.179199999998673,31.87960000000021,14.994599999998172,0.7044000000023516,-23.644200000002456,-39.74059999999736,-45.45900000000256,-48.47659999999996,-41.01759999999922,20.919000000001688,2.956400000002759,-68.09900000000198,-91.89320000000589,-101.65060000000085,-113.03079999999318,-117.37679999999818
28.179199999998673,31.87960000000021,15.994599999998172,0.7044000000023516,-23.644200000002456,-39.74059999999736,-46.45900000000256,-49.47659999999996,-40.01759999999922,21.919000000001688,4.956400000002759,-67.09900000000198,-89.89320000000589,-100.65060000000085,-111.03079999999318,-115.37679999999818
27.179199999998673,30.87960000000021,15.994599999998172,-0.2955999999976484,-23.644200000002456,-39.74059999999736,-47.45900000000256,-50.47659999999996,-40.01759999999922,22.919000000001688,4.956400000002759,-67.09900000000198,-88.89320000000589,-100.65060000000085,-111.03079999999318,-115.37679999999818
25.179199999998673,28.87960000000021,14.994599999998172,-1.2955999999976484,-23.644200000002456,-40.74059999999736,-48.45900000000256,-51.47659999999996,-40.01759999999922,23.919000000001688,4.956400000002759,-69.09900000000198,-89.89320000000589,-101.65060000000085,-113.03079999999318,-115.37679999999818
23.179199999998673,27.87960000000021,13.994599999998172,-3.2955999999976484,-23.644200000002456,-41.74059999999736,-49.45900000000256,-51.47659999999996,-40.01759999999922,23.919000000001688,4.956400000002759,-69.09900000000198,-90.89320000000589,-102.65060000000085,-114.03079999999318,-116.37679999999818
23.179199999998673,26.87960000000021,11.994599999998172,-5.295599999997648,-23.644200000002456,-42.74059999999736,-50.45900000000256,-52.47659999999996,-39.01759999999922,23.919000000001688,4.956400000002759,-69.09900000000198,-90.89320000000589,-101.65060000000085,-114.03079999999318,-117.37679999999818
24.179199999998673,25.87960000000021,10.994599999998172,-6.295599999997648,-24.644200000002456,-42.74059999999736,-52.45900000000256,-53.47659999999996,-39.01759999999922,23.919000000001688,5.956400000002759,-68.09900000000198,-91.89320000000589,-101.65060000000085,-113.03079999999318,-118.37679999999818
24.179199999998673,24.87960000000021,9.994599999998172,-7.295599999997648,-25.644200000002456,-42.74059999999736,-53.45900000000256,-55.47659999999996,-38.01759999999922,22.919000000001688,5.956400000002759,-69.09900000000198,-91.89320000000589,-101.65060000000085,-113.03079999999318,-118.37679999999818
23.179199999998673,23.87960000000021,7.994599999998172,-7.295599999997648,-26.644200000002456,-43.74059999999736,-53.45900000000256,-57.47659999999996,-38.01759999999922,22.919000000001688,5.956400000002759,-70.09900000000198,-91.89320000000589,-102.65060000000085,-114.03079999999318,-117.37679999999818
20.179199999998673,22.87960000000021,4.994599999998172,-8.295599999997648,-28.644200000002456,-45.74059999999736,-54.45900000000256,-58.47659999999996,-38.01759999999922,22.919000000001688,5.956400000002759,-71.09900000000198,-92.89320000000589,-104.65060000000085,-116.03079999999318,-118.37679999999818
18.179199999998673,20.87960000000021,0.9945999999981723,-10.295599999997648,-30.644200000002456,-47.74059999999736,-56.45900000000256,-59.47659999999996,-39.01759999999922,22.919000000001688,4.956400000002759,-72.09900000000198,-93.89320000000589,-105.65060000000085,-117.03079999999318,-119.37679999999818
16.179199999998673,18.87960000000021,-1.0054000000018277,-12.295599999997648,-31.644200000002456,-49.74059999999736,-59.45900000000256,-62.47659999999996,-39.01759999999922,21.919000000001688,2.956400000002759,-72.09900000000198,-95.89320000000589,-106.65060000000085,-119.03079999999318,-122.37679999999818
15.179199999998673,15.87960000000021,-2.0054000000018277,-15.295599999997648,-33.644200000002456,-50.74059999999736,-62.45900000000256,-65.47659999999996,-40.01759999999922,19.919000000001688,1.956400000002759,-73.09900000000198,-97.89320000000589,-108.65060000000085,-120.03079999999318,-124.37679999999818
14.179199999998673,12.87960000000021,-2.0054000000018277,-16.29559999999765,-34.644200000002456,-50.74059999999736,-63.45900000000256,-67.47659999999996,-40.01759999999922,17.919000000001688,0.956400000002759,-75.09900000000198,-98.89320000000589,-110.65060000000085,-122.03079999999318,-125.37679999999818
14.179199999998673,12.87960000000021,-2.0054000000018277,-17.29559999999765,-34.644200000002456,-50.74059999999736,-63.45900000000256,-68.47659999999996,-40.01759999999922,17.919000000001688,0.956400000002759,-76.09900000000198,-99.89320000000589,-111.65060000000085,-122.03079999999318,-124.37679999999818
14.179199999998673,13.87960000000021,-2.0054000000018277,-16.29559999999765,-34.644200000002456,-50.74059999999736,-62.45900000000256,-68.47659999999996,-40.01759999999922,18.919000000001688,0.956400000002759,-75.09900000000198,-98.89320000000589,-110.65060000000085,-121.03079999999318,-122.37679999999818
14.179199999998673,14.87960000000021,-3.0054000000018277,-17.29559999999765,-33.644200000002456,-50.74059999999736,-62.45900000000256,-67.47659999999996,-40.01759999999922,20.919000000001688,0.956400000002759,-74.09900000000198,-97.89320000000589,-109.65060000000085,-121.03079999999318,-122.37679999999818
13.179199999998673,14.87960000000021,-5.005400000001828,-18.29559999999765,-34.644200000002456,-49.74059999999736,-63.45900000000256,-68.47659999999996,-40.01759999999922,21.919000000001688,0.956400000002759,-74.09900000000198,-96.89320000000589,-108.65060000000085,-120.03079999999318,-122.37679999999818
13.179199999998673,12.87960000000021,-6.005400000001828,-19.29559999999765,-34.644200000002456,-50.74059999999736,-63.45900000000256,-69.47659999999996,-39.01759999999922,21.919000000001688,1.956400000002759,-75.09900000000198,-95.89320000000589,-108.65060000000085,-120.03079999999318,-122.37679999999818
12.179199999998673,11.87960000000021,-6.005400000001828,-20.29559999999765,-35.644200000002456,-51.74059999999736,-63.45900000000256,-70.47659999999996,-39.01759999999922,21.919000000001688,0.956400000002759,-75.09900000000198,-95.89320000000589,-107.65060000000085,-120.03079999999318,-122.37679999999818
12.179199999998673,10.87960000000021,-6.005400000001828,-20.29559999999765,-37.644200000002456,-53.74059999999736,-63.45900000000256,-71.47659999999996,-37.01759999999922,23.919000000001688,0.956400000002759,-73.09900000000198,-94.89320000000589,-106.65060000000085,-119.03079999999318,-121.37679999999818
11.179199999998673,10.87960000000021,-7.005400000001828,-21.29559999999765,-38.644200000002456,-54.74059999999736,-63.45900000000256,-72.47659999999996,-36.01759999999922,24.919000000001688,-0.04359999999724096,-73.09900000000198,-94.89320000000589,-105.65060000000085,-118.03079999999318,-120.37679999999818
9.179199999998673,8.87960000000021,-9.005400000001828,-22.29559999999765,-40.644200000002456,-55.74059999999736,-65.45900000000256,-72.47659999999996,-36.01759999999922,24.919000000001688,-1.043599999997241,-73.09900000000198,-95.89320000000589,-105.65060000000085,-118.03079999999318,-121.37679999999818
7.179199999998673,6.8796000000002095,-12.005400000001828,-25.29559999999765,-40.644200000002456,-56.74059999999736,-67.45900000000256,-73.47659999999996,-37.01759999999922,23.919000000001688,-2.043599999997241,-75.09900000000198,-96.89320000000589,-106.65060000000085,-119.03079999999318,-121.37679999999818
5.179199999998673,4.8796000000002095,-14.005400000001828,-27.29559999999765,-41.644200000002456,-57.74059999999736,-67.45900000000256,-74.47659999999996,-38.01759999999922,22.919000000001688,-1.043599999997241,-77.09900000000198,-98.89320000000589,-108.65060000000085,-119.03079999999318,-122.37679999999818
5.179199999998673,3.8796000000002095,-15.005400000001828,-29.29559999999765,-42.644200000002456,-57.74059999999736,-67.45900000000256,-74.47659999999996,-38.01759999999922,22.919000000001688,-1.043599999997241,-76.09900000000198,-98.89320000000589,-108.65060000000085,-119.03079999999318,-122.37679999999818
5.179199999998673,2.8796000000002095,-15.005400000001828,-30.29559999999765,-43.644200000002456,-58.74059999999736,-67.45900000000256,-75.47659999999996,-37.01759999999922,22.919000000001688,-2.043599999997241,-76.09900000000198,-98.89320000000589,-109.65060000000085,-119.03079999999318,-122.37679999999818
5.179199999998673,1.8796000000002095,-16.005400000001828,-31.29559999999765,-45.644200000002456,-59.74059999999736,-69.45900000000256,-76.47659999999996,-37.01759999999922,22.919000000001688,-4.043599999997241,-76.09900000000198,-99.89320000000589,-110.65060000000085,-119.03079999999318,-124.37679999999818
4.179199999998673,0.8796000000002095,-17.005400000001828,-31.29559999999765,-46.644200000002456,-59.74059999999736,-70.45900000000256,-77.47659999999996,-38.01759999999922,21.919000000001688,-6.043599999997241,-77.09900000000198,-100.89320000000589,-111.65060000000085,-119.03079999999318,-125.37679999999818
4.179199999998673,0.8796000000002095,-17.005400000001828,-32.29559999999765,-47.644200000002456,-60.74059999999736,-71.45900000000256,-78.47659999999996,-39.01759999999922,21.919000000001688,-7.043599999997241,-78.09900000000198,-100.89320000000589,-110.65060000000085,-120.03079999999318,-125.37679999999818
4.179199999998673,-0.12039999999979045,-18.005400000001828,-33.29559999999765,-48.644200000002456,-60.74059999999736,-71.45900000000256,-79.47659999999996,-39.01759999999922,21.919000000001688,-7.043599999997241,-79.09900000000198,-100.89320000000589,-109.65060000000085,-120.03079999999318,-124.37679999999818
3.179199999998673,-2.1203999999997905,-19.005400000001828,-34.29559999999765,-48.644200000002456,-61.74059999999736,-72.45900000000256,-81.47659999999996,-39.01759999999922,21.919000000001688,-8.043599999997241,-78.09900000000198,-100.89320000000589,-108.65060000000085,-121.03079999999318,-123.37679999999818
2.179199999998673,-4.1203999999997905,-21.005400000001828,-36.29559999999765,-49.644200000002456,-63.74059999999736,-74.45900000000256,-83.47659999999996,-40.01759999999922,20.919000000001688,-9.043599999997241,-78.09900000000198,-101.89320000000589,-109.65060000000085,-122.03079999999318,-124.37679999999818
1.1791999999986729,-7.1203999999997905,-24.005400000001828,-38.29559999999765,-51.644200000002456,-64.74059999999736,-76.45900000000256,-84.47659999999996,-40.01759999999922,19.919000000001688,-10.043599999997241,-80.09900000000198,-101.89320000000589,-111.65060000000085,-123.03079999999318,-124.37679999999818
1.1791999999986729,-8.12039999999979,-26.005400000001828,-40.29559999999765,-51.644200000002456,-65.74059999999736,-76.45900000000256,-83.47659999999996,-40.01759999999922,19.919000000001688,-9.043599999997241,-81.09900000000198,-102.89320000000589,-112.65060000000085,-123.03079999999318,-124.37679999999818
0.17919999999867287,-7.1203999999997905,-26.005400000001828,-41.29559999999765,-51.644200000002456,-65.74059999999736,-75.45900000000256,-83.47659999999996,-39.01759999999922,20.919000000001688,-9.043599999997241,-81.09900000000198,-102.89320000000589,-111.65060000000085,-123.03079999999318,-124.37679999999818
0.17919999999867287,-7.1203999999997905,-26.005400000001828,-40.29559999999765,-51.644200000002456,-64.74059999999736,-74.45900000000256,-82.47659999999996,-39.01759999999922,20.919000000001688,-8.043599999997241,-80.09900000000198,-101.89320000000589,-110.65060000000085,-122.03079999999318,-123.37679999999818
-1.8208000000013271,-8.12039999999979,-27.005400000001828,-41.29559999999765,-53.644200000002456,-64.74059999999736,-74.45900000000256,-82.47659999999996,-39.01759999999922,20.919000000001688,-9.043599999997241,-80.09900000000198,-101.89320000000589,-108.65060000000085,-121.03079999999318,-123.37679999999818
-1.8208000000013271,-10.12039999999979,-28.005400000001828,-42.29559999999765,-55.644200000002456,-64.74059999999736,-75.45900000000256,-82.47659999999996,-39.01759999999922,19.919000000001688,-10.043599999997241,-81.09900000000198,-101.89320000000589,-109.65060000000085,-121.03079999999318,-124.37679999999818
-1.8208000000013271,-12.12039999999979,-30.005400000001828,-45.29559999999765,-56.644200000002456,-65.74059999999736,-76.45900000000256,-83.47659999999996,-39.01759999999922,18.919000000001688,-10.043599999997241,-82.09900000000198,-101.89320000000589,-109.65060000000085,-120.03079999999318,-124.37679999999818
-0.8208000000013271,-12.12039999999979,-32.00540000000183,-46.29559999999765,-55.644200000002456,-66.74059999999736,-76.45900000000256,-83.47659999999996,-39.01759999999922,17.919000000001688,-10.043599999997241,-82.09900000000198,-101.89320000000589,-109.65060000000085,-119.03079999999318,-123.37679999999818
-0.8208000000013271,-12.12039999999979,-32.00540000000183,-47.29559999999765,-54.644200000002456,-66.74059999999736,-76.45900000000256,-83.47659999999996,-39.01759999999922,17.919000000001688,-9.043599999997241,-82.09900000000198,-101.89320000000589,-109.65060000000085,-118.03079999999318,-122.37679999999818
-1.8208000000013271,-12.12039999999979,-31.005400000001828,-46.29559999999765,-53.644200000002456,-66.74059999999736,-76.45900000000256,-84.47659999999996,-39.01759999999922,16.919000000001688,-9.043599999997241,-82.09900000000198,-102.89320000000589,-109.65060000000085,-118.03079999999318,-121.37679999999818
-2.820800000001327,-12.12039999999979,-32.00540000000183,-46.29559999999765,-54.644200000002456,-66.74059999999736,-77.45900000000256,-85.47659999999996,-40.01759999999922,15.919000000001688,-10.043599999997241,-83.09900000000198,-102.89320000000589,-110.65060000000085,-119.03079999999318,-121.37679999999818
-3.820800000001327,-14.12039999999979,-34.00540000000183,-48.29559999999765,-55.644200000002456,-66.74059999999736,-78.45900000000256,-85.47659999999996,-40.01759999999922,14.919000000001688,-10.043599999997241,-83.09900000000198,-101.89320000000589,-111.65060000000085,-120.03079999999318,-121.37679999999818
-3.820800000001327,-16.12039999999979,-37.00540000000183,-50.29559999999765,-57.644200000002456,-68.74059999999736,-78.45900000000256,-86.47659999999996,-41.01759999999922,13.919000000001688,-10.043599999997241,-82.09900000000198,-100.89320000000589,-111.65060000000085,-120.03079999999318,-121.37679999999818
-4.820800000001327,-19.12039999999979,-40.00540000000183,-53.29559999999765,-59.644200000002456,-69.74059999999736,-79.45900000000256,-87.47659999999996,-41.01759999999922,13.919000000001688,-11.043599999997241,-82.09900000000198,-100.89320000000589,-111.65060000000085,-121.03079999999318,-122.37679999999818
-5.820800000001327,-22.12039999999979,-42.00540000000183,-55.29559999999765,-60.644200000002456,-71.74059999999736,-80.45900000000256,-89.47659999999996,-41.01759999999922,13.919000000001688,-12.043599999997241,-82.09900000000198,-102.89320000000589,-110.65060000000085,-122.03079999999318,-123.37679999999818
-6.820800000001327,-23.12039999999979,-44.00540000000183,-56.29559999999765,-61.644200000002456,-72.74059999999736,-82.45900000000256,-90.47659999999996,-41.01759999999922,13.919000000001688,-13.043599999997241,-84.09900000000198,-103.89320000000589,-110.65060000000085,-122.03079999999318,-124.37679999999818
-7.820800000001327,-24.12039999999979,-45.00540000000183,-56.29559999999765,-61.644200000002456,-73.74059999999736,-82.45900000000256,-90.47659999999996,-40.01759999999922,13.919000000001688,-12.043599999997241,-84.09900000000198,-104.89320000000589,-109.65060000000085,-122.03079999999318,-123.37679999999818
-6.820800000001327,-24.12039999999979,-46.00540000000183,-57.29559999999765,-61.644200000002456,-72.74059999999736,-81.45900000000256,-89.47659999999996,-40.01759999999922,13.919000000001688,-10.043599999997241,-83.09900000000198,-103.89320000000589,-108.65060000000085,-120.03079999999318,-121.37679999999818
-6.820800000001327,-25.12039999999979,-46.00540000000183,-57.29559999999765,-60.644200000002456,-72.74059999999736,-80.45900000000256,-88.47659999999996,-40.01759999999922,14.919000000001688,-8.043599999997241,-81.09900000000198,-101.89320000000589,-107.65060000000085,-119.03079999999318,-118.37679999999818
-7.820800000001327,-26.12039999999979,-46.00540000000183,-57.29559999999765,-61.644200000002456,-71.74059999999736,-79.45900000000256,-88.47659999999996,-41.01759999999922,14.919000000001688,-8.043599999997241,-80.09900000000198,-100.89320000000589,-106.65060000000085,-117.03079999999318,-117.37679999999818
-8.820800000001327,-27.12039999999979,-47.00540000000183,-58.29559999999765,-62.644200000002456,-70.74059999999736,-79.45900000000256,-88.47659999999996,-41.01759999999922,13.919000000001688,-8.043599999997241,-80.09900000000198,-100.89320000000589,-106.65060000000085,-117.03079999999318,-116.37679999999818
-8.820800000001327,-28.12039999999979,-48.00540000000183,-58.29559999999765,-63.644200000002456,-70.74059999999736,-78.45900000000256,-89.47659999999996,-41.01759999999922,13.919000000001688,-8.043599999997241,-81.09900000000198,-100.89320000000589,-107.65060000000085,-117.03079999999318,-116.37679999999818
-9.820800000001327,-28.12039999999979,-50.00540000000183,-59.29559999999765,-63.644200000002456,-72.74059999999736,-79.45900000000256,-90.47659999999996,-41.01759999999922,13.919000000001688,-8.043599999997241,-81.09900000000198,-101.89320000000589,-107.65060000000085,-116.03079999999318,-115.37679999999818
-10.820800000001327,-28.12039999999979,-52.00540000000183,-60.29559999999765,-64.64420000000246,-73.74059999999736,-80.45900000000256,-91.47659999999996,-43.01759999999922,12.919000000001688,-9.043599999997241,-81.09900000000198,-101.89320000000589,-106.65060000000085,-115.03079999999318,-115.37679999999818
-12.820800000001327,-30.12039999999979,-55.00540000000183,-61.29559999999765,-64.64420000000246,-75.74059999999736,-82.45900000000256,-93.47659999999996,-44.01759999999922,11.919000000001688,-9.043599999997241,-80.09900000000198,-101.89320000000589,-105.65060000000085,-115.03079999999318,-116.37679999999818
-14.820800000001327,-33.12039999999979,-56.00540000000183,-62.29559999999765,-65.64420000000246,-76.74059999999736,-84.45900000000256,-93.47659999999996,-46.01759999999922,10.919000000001688,-9.043599999997241,-80.09900000000198,-101.89320000000589,-106.65060000000085,-116.03079999999318,-116.37679999999818
-15.820800000001327,-34.12039999999979,-58.00540000000183,-64.29559999999765,-66.64420000000246,-75.74059999999736,-85.45900000000256,-93.47659999999996,-46.01759999999922,9.919000000001688,-10.043599999997241,-82.09900000000198,-101.89320000000589,-106.65060000000085,-117.03079999999318,-116.37679999999818
-15.820800000001327,-35.12039999999979,-58.00540000000183,-65.29559999999765,-67.64420000000246,-75.74059999999736,-85.45900000000256,-93.47659999999996,-47.01759999999922,9.919000000001688,-10.043599999997241,-82.09900000000198,-101.89320000000589,-108.65060000000085,-117.03079999999318,-116.37679999999818
-16.820800000001327,-36.12039999999979,-59.00540000000183,-66.29559999999765,-67.64420000000246,-76.74059999999736,-85.45900000000256,-95.47659999999996,-48.01759999999922,8.919000000001688,-12.043599999997241,-82.09900000000198,-101.89320000000589,-109.65060000000085,-117.03079999999318,-116.37679999999818
-18.820800000001327,-39.12039999999979,-61.00540000000183,-67.29559999999765,-68.64420000000246,-77.74059999999736,-86.45900000000256,-97.47659999999996,-50.01759999999922,7.919000000001688,-14.043599999997241,-83.09900000000198,-102.89320000000589,-109.65060000000085,-117.03079999999318,-117.37679999999818
-21.820800000001327,-41.12039999999979,-63.00540000000183,-68.29559999999765,-70.64420000000246,-79.74059999999736,-88.45900000000256,-99.47659999999996,-53.01759999999922,5.919000000001688,-16.04359999999724,-83.09900000000198,-103.89320000000589,-110.65060000000085,-118.03079999999318,-119.37679999999818
-23.820800000001327,-44.12039999999979,-65.00540000000183,-70.29559999999765,-72.64420000000246,-80.74059999999736,-88.45900000000256,-100.47659999999996,-54.01759999999922,3.919000000001688,-16.04359999999724,-85.09900000000198,-105.89320000000589,-111.65060000000085,-119.03079999999318,-121.37679999999818
-24.820800000001327,-45.12039999999979,-67.00540000000183,-72.29559999999765,-73.64420000000246,-80.74059999999736,-88.45900000000256,-100.47659999999996,-54.01759999999922,2.919000000001688,-16.04359999999724,-86.09900000000198,-106.89320000000589,-112.65060000000085,-120.03079999999318,-121.37679999999818
-25.820800000001327,-46.12039999999979,-69.00540000000183,-74.29559999999765,-74.64420000000246,-80.74059999999736,-88.45900000000256,-101.47659999999996,-54.01759999999922,0.919000000001688,-16.04359999999724,-87.09900000000198,-107.89320000000589,-112.65060000000085,-121.03079999999318,-121.37679999999818
-27.820800000001327,-48.12039999999979,-69.00540000000183,-75.29559999999765,-73.64420000000246,-81.74059999999736,-89.45900000000256,-101.47659999999996,-54.01759999999922,-1.080999999998312,-18.04359999999724,-87.09900000000198,-107.89320000000589,-112.65060000000085,-122.03079999999318,-121.37679999999818
-28.820800000001327,-49.12039999999979,-70.00540000000183,-75.29559999999765,-72.64420000000246,-81.74059999999736,-91.45900000000256,-100.47659999999996,-55.01759999999922,-2.080999999998312,-19.04359999999724,-87.09900000000198,-106.89320000000589,-112.65060000000085,-121.03079999999318,-121.37679999999818
-28.820800000001327,-50.12039999999979,-69.00540000000183,-74.29559999999765,-72.64420000000246,-81.74059999999736,-91.45900000000256,-99.47659999999996,-55.01759999999922,-3.080999999998312,-20.04359999999724,-86.09900000000198,-106.89320000000589,-112.65060000000085,-119.03079999999318,-120.37679999999818
-28.820800000001327,-51.12039999999979,-70.00540000000183,-74.29559999999765,-72.64420000000246,-80.74059999999736,-90.45900000000256,-99.47659999999996,-55.01759999999922,-3.080999999998312,-20.04359999999724,-85.09900000000198,-106.89320000000589,-111.65060000000085,-118.03079999999318,-120.37679999999818
-30.820800000001327,-51.12039999999979,-71.00540000000183,-76.29559999999765,-72.64420000000246,-80.74059999999736,-89.45900000000256,-99.47659999999996,-55.01759999999922,-3.080999999998312,-20.04359999999724,-84.09900000000198,-107.89320000000589,-111.65060000000085,-118.03079999999318,-119.37679999999818
-32.82080000000133,-52.12039999999979,-74.00540000000183,-78.29559999999765,-73.64420000000246,-80.74059999999736,-88.45900000000256,-100.47659999999996,-55.01759999999922,-3.080999999998312,-20.04359999999724,-83.09900000000198,-107.89320000000589,-111.65060000000085,-119.03079999999318,-120.37679999999818
-34.82080000000133,-54.12039999999979,-76.00540000000183,-79.29559999999765,-73.64420000000246,-81.74059999999736,-89.45900000000256,-101.47659999999996,-55.01759999999922,-4.080999999998312,-20.04359999999724,-84.09900000000198,-107.89320000000589,-111.65060000000085,-119.03079999999318,-121.37679999999818
-35.82080000000133,-55.12039999999979,-78.00540000000183,-80.29559999999765,-74.64420000000246,-82.74059999999736,-90.45900000000256,-102.47659999999996,-55.01759999999922,-5.080999999998312,-20.04359999999724,-85.09900000000198,-107.89320000000589,-111.65060000000085,-119.03079999999318,-121.37679999999818
-34.82080000000133,-55.12039999999979,-78.00540000000183,-79.29559999999765,-75.64420000000246,-82.74059999999736,-91.45900000000256,-101.47659999999996,-55.01759999999922,-6.080999999998312,-21.04359999999724,-85.09900000000198,-107.89320000000589,-110.65060000000085,-119.03079999999318,-121.37679999999818
-34.82080000000133,-56.12039999999979,-77.00540000000183,-80.29559999999765,-76.64420000000246,-82.74059999999736,-91.45900000000256,-101.47659999999996,-55.01759999999922,-7.080999999998312,-21.04359999999724,-84.09900000000198,-107.89320000000589,-110.65060000000085,-119.03079999999318,-120.37679999999818
