LFG1,LFG10,LFG11,LFG12,LFG13,LFG14,LFG15,LFG16,LFG17,LFG18,LFG19,LFG2,LFG20,LFG21,LFG22,LFG23,LFG24,LFG25,LFG26,LFG27,LFG28,LFG29,LFG3,LFG30,LFG31,LFG32,LFG33,LFG34,LFG35,LFG36,LFG37,LFG38,LFG39,LFG4,LFG40,LFG41,LFG42,LFG43,LFG44,LFG45,LFG46,LFG47,LFG48,LFG49,LFG5,LFG50,LFG51,LFG52,LFG53,LFG54,LFG55,LFG56,LFG57,LFG58,LFG59,LFG6,LFG60,LFG61,LFG62,LFG63,LFG64,LFG7,LFG8,LFG9,LFS1,LFS2,LFS3,LFS4
-29.118000000000002,236.784,-37.242000000000004,-223.262,-365.382,-380.242,-205.294,-133.802,300.1,14.927999999999997,471.102,39.75800000000001,188.746,-224.048,-196.33800000000002,31.028000000000006,118.96000000000001,491.024,313.582,237.696,477.392,384.558,-328.124,16.04400000000001,95.178,96.55,-85.78399999999999,210.05599999999998,134.572,476.844,128.84,67.038,115.206,-228.444,-57.576,-19.460000000000008,-39.69799999999998,-269.436,-181.686,-133.724,-274.006,-166.47000000000003,3.6779999999999973,-19.596000000000004,-215.292,116.7460000000001,-156.352,-209.046,24.778000000000006,-234.848,-19.190000000000055,-79.934,-309.084,79.08800000000002,-315.618,-273.702,131.568,-1.7560000000000002,-2.730000000000018,-22.932000000000016,-120.828,-222.542,-142.168,-358.05,-121.01400000000001,-299.632,-333.836,-159.48200000000003
-45.118,200.784,-92.242,-273.262,-371.382,-392.242,-266.294,-125.80199999999999,260.1,6.927999999999997,336.102,26.75800000000001,106.74600000000001,-193.048,-193.33800000000002,57.028000000000006,214.96,460.024,202.582,126.696,332.392,314.558,-373.124,27.04400000000001,101.178,89.55,-79.78399999999999,180.05599999999998,75.572,380.844,55.84,24.037999999999997,144.206,-262.44399999999996,47.424,-13.460000000000008,-13.697999999999979,-297.436,-182.686,-151.724,-224.006,-119.47000000000003,33.678,-37.596000000000004,-218.292,109.7460000000001,-62.352000000000004,-182.046,92.778,-189.848,-16.190000000000055,-100.934,-263.084,100.08800000000002,-298.618,-216.702,133.568,20.244,55.26999999999998,-16.932000000000016,-122.828,-220.542,-135.168,-379.05,-123.01400000000001,-314.632,-338.836,-177.48200000000003
-56.118,186.784,-127.242,-297.262,-362.382,-402.242,-308.294,-130.802,241.10000000000002,-12.072000000000003,218.102,29.75800000000001,49.746,-194.048,-224.33800000000002,80.028,279.96000000000004,444.024,94.582,29.695999999999998,225.392,252.558,-398.124,33.04400000000001,123.178,90.55,-68.78399999999999,151.05599999999998,32.572,270.844,38.84,38.038,164.206,-269.44399999999996,117.424,-40.46000000000001,-27.69799999999998,-351.436,-204.686,-155.724,-197.006,-95.47000000000003,43.678,-84.596,-186.292,85.7460000000001,40.647999999999996,-170.046,155.77800000000002,-151.848,-22.190000000000055,-135.934,-266.084,67.08800000000002,-319.618,-156.702,111.56800000000001,20.244,68.26999999999998,-23.932000000000016,-121.828,-201.542,-157.168,-387.05,-154.014,-339.632,-368.836,-202.48200000000003
-43.118,194.784,-126.242,-289.262,-325.382,-356.242,-275.294,-114.80199999999999,222.10000000000002,-37.072,129.102,45.75800000000001,1.7460000000000022,-205.048,-254.33800000000002,97.028,282.96000000000004,460.024,18.581999999999994,-49.304,145.392,208.558,-416.124,24.04400000000001,134.178,120.55,-43.784,135.05599999999998,-14.428,159.844,57.84,103.038,173.206,-251.444,84.424,-31.460000000000008,-35.69799999999998,-385.436,-194.686,-128.724,-176.006,-91.47000000000003,31.677999999999997,-83.596,-163.292,94.7460000000001,129.648,-165.046,196.77800000000002,-97.84800000000001,4.809999999999945,-176.934,-289.084,45.08800000000002,-324.618,-115.702,111.56800000000001,26.244,92.26999999999998,-29.932000000000016,-108.828,-163.542,-185.168,-361.05,-174.014,-330.632,-352.836,-202.48200000000003
-43.118,212.784,-127.242,-292.262,-297.382,-299.242,-238.294,-87.80199999999999,232.10000000000002,-93.072,45.102,52.75800000000001,-20.253999999999998,-225.048,-269.338,59.028000000000006,230.96,468.024,-54.418000000000006,-123.304,73.392,163.558,-403.124,-2.955999999999989,90.178,121.55,-27.784,103.056,-67.428,47.844,58.84,112.038,128.206,-258.44399999999996,-1.5760000000000005,-2.460000000000008,-17.69799999999998,-393.436,-190.686,-106.724,-151.006,-89.47000000000003,19.677999999999997,-41.596000000000004,-161.292,117.7460000000001,114.648,-165.046,192.77800000000002,-67.84800000000001,47.809999999999945,-195.934,-296.084,22.088000000000022,-301.618,-93.702,119.56800000000001,33.244,114.26999999999998,-28.932000000000016,-99.828,-134.542,-176.168,-358.05,-179.014,-312.632,-316.836,-192.48200000000003
-46.118,236.784,-88.242,-254.262,-246.382,-242.242,-185.294,-79.80199999999999,251.10000000000002,-156.072,-4.898000000000003,50.75800000000001,-24.253999999999998,-219.048,-256.338,29.028000000000006,139.96,489.024,-102.418,-167.304,37.391999999999996,141.558,-378.124,-23.95599999999999,38.178,109.55,-9.783999999999999,95.056,-88.428,-34.156,49.84,127.038,71.206,-251.444,-54.576,15.539999999999992,-2.697999999999979,-376.436,-190.686,-98.724,-135.006,-120.47000000000003,5.677999999999997,-18.596000000000004,-132.292,124.7460000000001,25.647999999999996,-172.046,174.77800000000002,-96.84800000000001,56.809999999999945,-190.934,-282.084,-15.911999999999978,-275.618,-85.702,117.56800000000001,21.244,93.26999999999998,-37.932000000000016,-89.828,-98.542,-179.168,-356.05,-178.014,-298.632,-287.836,-191.48200000000003
-26.118000000000002,280.784,2.7579999999999956,-196.262,-200.382,-196.242,-179.294,-72.80199999999999,288.1,-214.072,-13.898000000000003,65.75800000000001,-4.253999999999998,-189.048,-235.33800000000002,-12.971999999999994,79.96000000000001,525.024,-109.418,-187.304,29.392,143.558,-341.124,-32.95599999999999,-3.8220000000000027,53.55,30.216,107.056,-77.428,-64.156,35.84,132.038,26.206,-220.444,-91.576,33.53999999999999,14.302000000000021,-327.436,-158.686,-77.724,-131.006,-124.47000000000003,-8.322000000000003,-33.596000000000004,-88.292,144.7460000000001,-94.352,-143.046,167.77800000000002,-137.848,43.809999999999945,-169.934,-264.084,-33.91199999999998,-255.618,-67.702,123.56800000000001,19.244,60.26999999999998,-38.932000000000016,-73.828,-43.542,-173.168,-309.05,-168.014,-273.632,-250.836,-172.48200000000003
-25.118000000000002,310.784,88.758,-165.262,-186.382,-185.242,-172.294,-45.802,309.1,-246.072,-5.898000000000003,63.75800000000001,8.746000000000002,-172.048,-199.33800000000002,-78.972,71.96000000000001,538.024,-106.418,-204.304,31.392,156.558,-309.124,-60.95599999999999,-68.822,-22.45,55.216,106.056,-75.428,-81.156,23.840000000000003,109.038,-20.794,-199.444,-145.576,32.53999999999999,23.30200000000002,-274.436,-110.686,-49.724000000000004,-143.006,-137.47000000000003,15.677999999999997,-56.596000000000004,-53.292,147.7460000000001,-248.352,-109.04599999999999,140.77800000000002,-179.848,6.809999999999945,-159.934,-255.084,-63.91199999999998,-234.618,-36.702,122.56800000000001,8.244,18.269999999999982,-47.932000000000016,-47.828,3.4579999999999984,-137.168,-297.05,-151.014,-254.632,-208.836,-146.48200000000003
-26.118000000000002,326.784,128.75799999999998,-125.262,-157.382,-158.242,-156.294,-6.802,354.1,-234.072,33.102,76.75800000000001,33.746,-145.048,-199.33800000000002,-117.972,48.96000000000001,569.024,-73.418,-177.304,48.391999999999996,201.558,-290.124,-60.95599999999999,-115.822,-98.45,110.21600000000001,142.05599999999998,-38.428,-50.156,20.840000000000003,67.038,-53.794,-181.444,-182.576,44.53999999999999,38.30200000000002,-218.436,-48.68600000000001,-3.7240000000000038,-156.006,-184.47000000000003,49.678,-67.596,-8.292000000000002,168.7460000000001,-353.352,-107.04599999999999,95.778,-207.848,-38.190000000000055,-156.934,-248.084,-85.91199999999998,-196.618,10.297999999999998,121.56800000000001,-1.7560000000000002,-46.73000000000002,-51.932000000000016,-19.828000000000003,48.458,-112.168,-295.05,-113.01400000000001,-222.632,-173.836,-114.48200000000003
-15.118000000000002,342.784,145.75799999999998,-84.262,-121.382,-142.242,-131.294,4.198,367.1,-221.072,82.102,84.75800000000001,44.746,-122.048,-207.33800000000002,-136.97199999999998,-6.039999999999992,571.024,-51.418000000000006,-167.304,80.392,247.558,-281.124,-83.95599999999999,-147.822,-165.45,143.216,178.05599999999998,1.5719999999999992,-18.156,14.840000000000003,45.038,-76.794,-152.444,-212.576,73.53999999999999,58.30200000000002,-172.436,-5.686000000000007,29.275999999999996,-192.006,-212.47000000000003,42.678,-68.596,28.708,203.7460000000001,-363.352,-96.04599999999999,60.778000000000006,-210.848,-80.19000000000005,-158.934,-251.084,-83.91199999999998,-131.618,32.298,112.56800000000001,-2.7560000000000002,-118.73000000000002,-62.932000000000016,7.171999999999997,71.458,-73.168,-276.05,-62.01400000000001,-189.632,-155.836,-81.48200000000003
14.881999999999998,357.784,189.75799999999998,-52.262,-60.382000000000005,-132.242,-119.294,-12.802,374.1,-190.072,146.102,137.758,54.746,-65.048,-181.33800000000002,-132.97199999999998,-37.03999999999999,570.024,-24.418000000000006,-143.304,128.392,305.558,-265.124,-83.95599999999999,-172.822,-200.45,156.216,211.05599999999998,61.572,20.844,75.84,56.038,-86.794,-111.44399999999999,-216.576,86.53999999999999,54.30200000000002,-141.436,24.313999999999993,51.275999999999996,-223.006,-214.47000000000003,-2.3220000000000027,-73.596,60.708,243.7460000000001,-325.352,-83.04599999999999,18.778000000000006,-206.848,-113.19000000000005,-163.934,-267.084,-102.91199999999998,-78.618,57.298,100.56800000000001,-10.756,-174.73000000000002,-82.93200000000002,19.171999999999997,97.458,10.832,-230.05,-15.01400000000001,-182.632,-141.836,-75.48200000000003
36.882,398.784,271.758,-24.262,-24.382000000000005,-99.24199999999999,-52.294,-44.802,392.1,-145.072,197.102,180.758,34.746,0.9519999999999982,-129.33800000000002,-121.972,-2.039999999999992,569.024,-15.418000000000006,-110.304,141.392,357.558,-241.124,-37.95599999999999,-172.822,-180.45,163.216,250.05599999999998,112.572,38.844,137.84,71.038,-96.794,-78.44399999999999,-185.576,85.53999999999999,69.30200000000002,-108.436,39.31399999999999,59.275999999999996,-225.006,-189.47000000000003,-28.322000000000003,-76.596,63.708,286.7460000000001,-289.352,-82.04599999999999,-14.221999999999994,-169.848,-148.19000000000005,-159.934,-256.084,-122.91199999999998,-33.618,62.298,99.56800000000001,-1.7560000000000002,-182.73000000000002,-89.93200000000002,54.172,112.458,94.832,-224.05,38.98599999999999,-164.632,-121.83600000000001,-77.48200000000003
61.882,440.784,299.758,-39.262,6.617999999999995,-94.24199999999999,-38.294,-40.802,399.1,-91.072,228.102,206.758,14.746000000000002,-11.048000000000002,-59.33800000000002,-116.972,28.960000000000008,576.024,-23.418000000000006,-51.304,119.392,376.558,-212.124,-8.955999999999989,-174.822,-150.45,144.216,275.056,171.572,15.844,77.84,62.038,-118.794,-44.44399999999999,-180.576,66.53999999999999,90.30200000000002,-69.436,24.313999999999993,51.275999999999996,-219.006,-163.47000000000003,-42.322,-116.596,69.708,298.7460000000001,-300.352,-94.04599999999999,-39.221999999999994,-103.84800000000001,-146.19000000000005,-128.934,-221.084,-151.91199999999998,-7.618000000000002,22.298,85.56800000000001,19.244,-146.73000000000002,-71.93200000000002,121.172,118.458,113.832,-211.05,68.98599999999999,-166.632,-102.83600000000001,-74.48200000000003
88.882,488.784,323.758,-35.262,11.617999999999995,-145.242,-66.294,-53.802,404.1,-9.072000000000003,256.102,224.758,33.746,-54.048,25.661999999999978,-103.972,79.96000000000001,566.024,-101.418,-80.304,39.391999999999996,354.558,-171.124,-39.95599999999999,-197.822,-144.45,138.216,273.056,226.572,-53.156,-15.159999999999997,-19.962000000000003,-168.794,-26.44399999999999,-205.576,38.53999999999999,107.30200000000002,-8.436,16.313999999999993,33.275999999999996,-207.006,-156.47000000000003,-62.322,-142.596,55.708,327.7460000000001,-341.352,-128.046,-75.222,-54.84800000000001,-118.19000000000005,-111.934,-176.084,-163.91199999999998,15.381999999999998,-24.702,64.56800000000001,17.244,-134.73000000000002,-75.93200000000002,173.172,106.458,96.832,-182.05,74.98599999999999,-162.632,-77.83600000000001,-61.48200000000003
116.882,562.784,385.758,21.738,30.617999999999995,-150.242,-76.294,-46.802,458.1,73.928,369.102,255.758,147.746,-72.048,58.66199999999998,-71.972,136.96,524.024,-259.418,-227.304,-55.608000000000004,330.558,-120.124,-58.95599999999999,-184.822,-160.45,95.21600000000001,212.05599999999998,200.572,-126.156,-39.16,-68.962,-187.794,7.556000000000012,-208.576,11.539999999999992,112.30200000000002,20.564,-21.686000000000007,-26.724000000000004,-192.006,-154.47000000000003,-89.322,-149.596,70.708,365.7460000000001,-415.352,-191.046,-160.22199999999998,-28.848000000000013,-90.19000000000005,-114.934,-150.084,-163.91199999999998,6.381999999999998,-21.702,30.568000000000012,-3.7560000000000002,-160.73000000000002,-94.93200000000002,199.172,104.458,110.832,-128.05,73.98599999999999,-151.632,-53.83600000000001,-42.48200000000003
131.882,607.784,441.758,112.738,61.617999999999995,-142.242,-48.294,-72.80199999999999,478.1,1.9279999999999973,485.102,296.75800000000004,322.746,-8.048000000000002,33.66199999999998,-58.971999999999994,140.96,493.024,-310.418,-313.304,-58.608000000000004,342.558,-78.124,-86.95599999999999,-152.822,-165.45,101.21600000000001,164.05599999999998,174.572,-89.156,-30.159999999999997,-101.962,-184.794,71.55600000000001,-181.576,-21.460000000000008,120.30200000000002,10.564,-87.686,-124.724,-164.006,-159.47000000000003,-89.322,-159.596,108.708,406.7460000000001,-509.352,-246.046,-227.22199999999998,-3.848000000000013,-70.19000000000005,-135.934,-156.084,-169.91199999999998,-42.618,-11.702000000000002,-12.431999999999988,-7.756,-161.73000000000002,-77.93200000000002,205.172,101.458,97.832,-89.05,78.98599999999999,-154.632,-49.83600000000001,-23.482000000000028
125.882,599.784,464.758,149.738,101.618,-90.24199999999999,20.706,-78.80199999999999,457.1,-246.072,507.102,316.75800000000004,476.746,60.952,49.66199999999998,0.028000000000005798,103.96000000000001,477.024,-205.418,-213.304,112.392,395.558,-57.124,-80.95599999999999,-85.822,-132.45,139.216,176.05599999999998,201.572,44.844,32.84,-98.962,-153.794,110.55600000000001,-154.576,-34.46000000000001,143.30200000000002,17.564,-124.686,-169.724,-117.006,-164.47000000000003,-84.322,-161.596,135.708,471.7460000000001,-542.352,-271.046,-250.22199999999998,-5.848000000000013,-65.19000000000005,-150.934,-171.084,-131.91199999999998,-73.618,3.2979999999999983,-38.43199999999999,-5.756,-167.73000000000002,-57.932000000000016,179.172,113.458,88.832,-91.05,79.98599999999999,-149.632,-53.83600000000001,-17.482000000000028
92.882,553.784,398.758,157.738,113.618,-70.24199999999999,86.706,-70.80199999999999,373.1,-389.072,455.102,313.75800000000004,549.746,88.952,67.66199999999998,29.028000000000006,56.96000000000001,458.024,-10.418000000000006,85.696,294.392,425.558,-73.124,-85.95599999999999,-38.822,-147.45,144.216,206.05599999999998,214.572,151.844,51.84,-112.962,-115.794,125.55600000000001,-182.576,-39.46000000000001,167.30200000000002,44.564,-129.686,-171.724,-55.006,-186.47000000000003,-85.322,-155.596,134.708,548.7460000000001,-530.352,-271.046,-226.22199999999998,-35.84800000000001,-68.19000000000005,-162.934,-205.084,-87.91199999999998,-96.618,13.297999999999998,-45.43199999999999,-2.7560000000000002,-164.73000000000002,-45.932000000000016,152.172,92.458,92.832,-122.05,73.98599999999999,-154.632,-83.83600000000001,-44.48200000000003
86.882,556.784,394.758,209.738,115.618,-81.24199999999999,102.706,-48.802,361.1,-248.072,552.102,332.75800000000004,557.746,142.952,84.66199999999998,57.028000000000006,9.960000000000008,471.024,199.582,386.696,433.392,446.558,-64.124,-42.95599999999999,11.177999999999997,-156.45,152.216,215.05599999999998,201.572,256.844,67.84,-116.962,-78.794,135.556,-196.576,-44.46000000000001,185.30200000000002,84.564,-102.686,-146.724,-22.006,-206.47000000000003,-98.322,-148.596,129.708,630.7460000000001,-498.352,-263.046,-166.22199999999998,-92.84800000000001,-67.19000000000005,-175.934,-241.084,-46.91199999999998,-116.618,42.298,-49.43199999999999,2.2439999999999998,-165.73000000000002,-39.932000000000016,157.172,94.458,108.832,-114.05,81.98599999999999,-174.632,-132.836,-74.48200000000003
127.882,599.784,413.758,242.738,114.618,-100.24199999999999,134.706,-10.802,415.1,-64.072,627.102,362.75800000000004,561.746,179.952,66.66199999999998,103.028,-4.039999999999992,526.024,332.582,500.696,504.392,460.558,-42.124,-19.95599999999999,50.178,-147.45,187.216,248.05599999999998,196.572,378.844,83.84,-49.962,-11.794,149.556,-191.576,-27.460000000000008,201.30200000000002,123.564,-36.68600000000001,-106.724,21.994,-177.47000000000003,-101.322,-94.596,126.708,730.7460000000001,-457.352,-220.046,-82.222,-114.84800000000001,-5.190000000000055,-155.934,-241.084,54.08800000000002,-93.618,75.298,-24.431999999999988,30.244,-113.73000000000002,10.067999999999984,185.172,95.458,148.832,-74.05,137.986,-178.632,-144.836,-60.48200000000003
144.882,598.784,423.758,204.738,77.618,-77.24199999999999,194.706,24.198,437.1,-6.072000000000003,566.102,374.75800000000004,487.746,152.952,22.661999999999978,120.028,49.96000000000001,559.024,380.582,499.696,493.392,436.558,-29.124000000000002,-18.95599999999999,50.178,-151.45,206.216,270.056,214.572,427.844,80.84,-4.962000000000003,24.206,116.55600000000001,-167.576,12.539999999999992,248.30200000000002,166.564,42.31399999999999,-80.724,63.994,-126.47000000000003,-79.322,26.403999999999996,92.708,841.7460000000001,-361.352,-170.046,-9.221999999999994,-82.84800000000001,69.80999999999995,-116.934,-207.084,163.08800000000002,-41.618,75.298,22.568000000000012,72.244,-33.73000000000002,60.067999999999984,208.172,92.458,175.832,-53.05,241.986,-153.632,-110.83600000000001,-31.482000000000028
150.882,561.784,403.758,142.738,24.617999999999995,-66.24199999999999,232.706,64.19800000000001,429.1,15.927999999999997,431.102,364.75800000000004,373.746,106.952,-31.338000000000022,118.028,117.96000000000001,554.024,382.582,440.696,397.392,401.558,-64.124,-40.95599999999999,30.177999999999997,-144.45,205.216,280.056,199.572,401.844,115.84,24.037999999999997,56.206,39.55600000000001,-85.576,41.53999999999999,289.302,169.564,86.314,-62.724000000000004,93.994,-94.47000000000003,-35.322,119.404,32.708,921.7460000000001,-165.352,-157.046,64.778,-15.848000000000013,137.80999999999995,-80.934,-189.084,208.08800000000002,-2.618000000000002,64.298,51.56800000000001,99.244,46.26999999999998,97.06799999999998,205.172,86.458,193.832,-57.05,330.986,-133.632,-82.83600000000001,-27.482000000000028
164.882,555.784,360.758,98.738,-3.382000000000005,-67.24199999999999,190.706,98.19800000000001,439.1,137.928,315.102,366.75800000000004,271.746,136.952,-42.33800000000002,105.028,172.96,557.024,365.582,371.696,298.392,390.558,-79.124,-7.955999999999989,29.177999999999997,-134.45,218.216,271.056,191.572,355.844,120.84,66.038,102.206,-44.44399999999999,25.424,58.53999999999999,305.302,153.564,90.314,-52.724000000000004,122.994,-70.47000000000003,8.677999999999997,170.404,-24.292,991.7460000000001,111.648,-156.046,157.77800000000002,48.15199999999999,208.80999999999995,-54.934,-196.084,214.08800000000002,45.382,56.298,78.56800000000001,118.244,126.26999999999998,119.06799999999998,226.172,82.458,195.832,-56.05,365.986,-135.632,-59.83600000000001,-37.48200000000003
144.882,515.784,276.758,51.738,-48.382000000000005,-149.242,90.706,93.19800000000001,410.1,264.928,164.102,346.75800000000004,180.746,146.952,-66.33800000000002,77.028,143.96,516.024,265.582,246.696,177.392,320.558,-145.124,-35.95599999999999,4.177999999999997,-146.45,201.216,203.05599999999998,114.572,250.844,49.84,47.038,106.206,-129.444,73.424,68.53999999999999,296.302,145.564,71.314,-52.724000000000004,144.994,-50.47000000000003,18.677999999999997,186.404,-76.292,1029.746,399.648,-158.046,225.77800000000002,95.15199999999999,226.80999999999995,-45.934,-194.084,197.08800000000002,95.382,-3.7020000000000017,96.56800000000001,134.244,215.26999999999998,136.06799999999998,235.172,59.458,170.832,-78.05,366.986,-121.632,-49.83600000000001,-44.48200000000003
121.882,481.784,195.75799999999998,33.738,-74.382,-226.242,-24.294,63.198,379.1,397.928,7.101999999999997,309.75800000000004,105.74600000000001,127.952,-89.33800000000002,63.028000000000006,99.96000000000001,486.024,175.582,152.696,92.392,256.558,-184.124,-62.95599999999999,-29.822000000000003,-130.45,180.216,147.05599999999998,28.572,128.844,-8.159999999999997,30.037999999999997,113.206,-189.444,68.424,62.53999999999999,256.302,82.564,47.31399999999999,-62.724000000000004,142.994,-48.47000000000003,-2.3220000000000027,161.404,-98.292,994.7460000000001,555.648,-162.046,197.77800000000002,126.15199999999999,209.80999999999995,-55.934,-217.084,151.08800000000002,101.382,-32.702,71.56800000000001,109.244,304.27,116.06799999999998,212.172,24.458,134.832,-84.05,339.986,-111.632,-78.83600000000001,-77.48200000000003
110.882,476.784,198.75799999999998,24.738,-59.382000000000005,-237.242,-140.294,41.198,376.1,487.928,-94.898,304.75800000000004,75.74600000000001,88.952,-71.33800000000002,43.028000000000006,71.96000000000001,511.024,150.582,114.696,47.391999999999996,220.558,-183.124,-67.95599999999999,-40.822,-104.45,188.216,143.05599999999998,-23.428,44.844,6.840000000000003,59.038,79.206,-207.444,32.424,78.53999999999999,261.302,33.564,64.314,-61.724000000000004,138.994,-40.47000000000003,-24.322000000000003,144.404,-79.292,921.7460000000001,522.648,-120.04599999999999,168.77800000000002,142.152,226.80999999999995,-62.934,-227.084,165.08800000000002,102.382,-44.702,59.56800000000001,90.244,394.27,89.06799999999998,182.172,17.458,139.832,-62.05,320.986,-92.632,-89.83600000000001,-106.48200000000003
93.882,445.784,188.75799999999998,-0.26200000000000045,-58.382000000000005,-270.242,-210.294,56.198,361.1,492.928,-194.898,275.75800000000004,60.746,16.951999999999998,-85.33800000000002,44.028000000000006,35.96000000000001,533.024,171.582,88.696,7.3919999999999995,187.558,-183.124,-85.95599999999999,-62.822,-108.45,178.216,130.05599999999998,-88.428,-27.156,26.840000000000003,74.038,7.2059999999999995,-214.444,-33.576,102.53999999999999,285.302,22.564,117.314,-42.724000000000004,120.994,-34.47000000000003,-70.322,166.404,-89.292,814.7460000000001,346.648,-57.04599999999999,160.77800000000002,138.152,231.80999999999995,-80.934,-220.084,217.08800000000002,116.382,-50.702,60.56800000000001,84.244,414.27,63.067999999999984,132.172,9.457999999999998,127.832,-51.05,292.986,-85.632,-82.83600000000001,-115.48200000000003
66.882,420.784,154.75799999999998,-31.262,-77.382,-292.242,-214.294,72.19800000000001,344.1,431.928,-249.898,224.758,63.746,-50.048,-92.33800000000002,46.028000000000006,44.96000000000001,545.024,220.582,54.696,-15.608,176.558,-180.124,-89.95599999999999,-85.822,-104.45,178.216,133.05599999999998,-104.428,-18.156,26.840000000000003,81.038,-38.794,-211.444,-97.576,116.53999999999999,263.302,18.564,157.314,-24.724000000000004,102.994,-30.470000000000027,-117.322,196.404,-81.292,699.7460000000001,115.648,-40.04599999999999,149.77800000000002,100.15199999999999,232.80999999999995,-103.934,-245.084,255.08800000000002,125.382,-51.702,48.56800000000001,66.244,354.27,35.067999999999984,74.172,-9.542000000000002,68.832,-68.05,268.986,-92.632,-83.83600000000001,-126.48200000000003
50.882,395.784,108.758,-52.262,-90.382,-303.242,-203.294,106.19800000000001,352.1,354.928,-263.898,182.758,65.74600000000001,-109.048,-90.33800000000002,33.028000000000006,61.96000000000001,537.024,291.582,34.696,-15.608,181.558,-175.124,-81.95599999999999,-90.822,-86.45,195.216,131.05599999999998,-98.428,9.844,-13.159999999999997,82.038,-77.794,-210.444,-126.576,123.53999999999999,221.30200000000002,57.564,195.314,37.275999999999996,96.994,-10.470000000000027,-121.322,214.404,-42.292,591.7460000000001,-127.352,-49.04599999999999,135.77800000000002,60.15199999999999,228.80999999999995,-105.934,-285.084,268.088,105.382,-62.702,43.56800000000001,50.244,269.27,11.067999999999984,39.172,-9.542000000000002,31.832,-55.05,266.986,-83.632,-79.83600000000001,-127.48200000000003
44.882,375.784,85.758,-61.262,-86.382,-314.242,-188.294,118.19800000000001,355.1,290.928,-259.898,158.758,56.746,-147.048,-110.33800000000002,15.028000000000006,61.96000000000001,531.024,320.582,4.695999999999998,-1.6080000000000005,201.558,-160.124,-94.95599999999999,-86.822,-70.45,213.216,157.05599999999998,-77.428,36.844,-48.16,92.038,-84.794,-222.444,-122.576,137.54,179.30200000000002,106.564,221.314,107.276,87.994,3.5299999999999727,-107.322,218.404,-10.292000000000002,495.7460000000001,-335.352,-49.04599999999999,96.778,28.151999999999987,193.80999999999995,-101.934,-317.084,227.08800000000002,76.382,-70.702,35.56800000000001,28.244,179.26999999999998,-11.932000000000016,19.171999999999997,-7.542000000000002,-0.16799999999999926,-76.05,257.986,-78.632,-68.83600000000001,-108.48200000000003
33.882,348.784,69.758,-82.262,-99.382,-345.242,-201.294,64.19800000000001,359.1,241.928,-231.898,135.758,36.746,-191.048,-118.33800000000002,-41.971999999999994,4.960000000000008,518.024,335.582,-17.304000000000002,16.392,210.558,-166.124,-131.956,-103.822,-72.45,226.216,198.05599999999998,-41.428,72.844,-65.16,68.038,-88.794,-244.444,-149.576,141.54,150.30200000000002,130.564,235.314,122.276,57.994,7.529999999999973,-81.322,211.404,-3.2920000000000016,420.7460000000001,-452.352,-61.04599999999999,37.778000000000006,13.151999999999987,126.80999999999995,-95.934,-340.084,148.08800000000002,56.382,-96.702,9.568000000000012,-0.7560000000000002,100.26999999999998,-21.932000000000016,-4.828000000000003,-20.542,-75.168,-86.05,211.986,-86.632,-47.83600000000001,-91.48200000000003
28.881999999999998,307.784,48.757999999999996,-122.262,-126.382,-393.242,-227.294,-5.802,358.1,189.928,-207.898,105.75800000000001,9.746000000000002,-245.048,-145.33800000000002,-100.972,-52.03999999999999,497.024,345.582,-32.304,31.392,215.558,-170.124,-185.956,-116.822,-75.45,203.216,213.05599999999998,-16.428,88.844,-50.16,55.038,-118.794,-258.44399999999996,-153.576,142.54,137.30200000000002,145.564,235.314,130.276,10.994,-3.4700000000000273,-64.322,210.404,-10.292000000000002,372.7460000000001,-495.352,-91.04599999999999,-24.221999999999994,0.1519999999999868,46.809999999999945,-97.934,-348.084,101.08800000000002,45.382,-124.702,-16.431999999999988,-23.756,28.269999999999982,-34.932000000000016,-24.828000000000003,-38.542,-131.168,-99.05,178.986,-87.632,-25.836000000000013,-59.48200000000003
24.881999999999998,275.784,30.757999999999996,-135.262,-121.382,-378.242,-225.294,-75.80199999999999,371.1,152.928,-164.898,106.75800000000001,-23.253999999999998,-260.048,-119.33800000000002,-137.97199999999998,-76.03999999999999,463.024,344.582,-65.304,41.391999999999996,227.558,-155.124,-221.956,-126.822,-44.45,156.216,219.05599999999998,-12.428,94.844,-16.159999999999997,18.037999999999997,-152.794,-260.44399999999996,-157.576,126.53999999999999,117.30200000000002,139.564,224.314,128.276,-39.006,-36.47000000000003,-59.322,175.404,-16.292,318.7460000000001,-506.352,-121.04599999999999,-71.222,-18.848000000000013,-13.190000000000055,-96.934,-361.084,56.08800000000002,39.382,-150.702,-25.431999999999988,-39.756,-16.730000000000018,-51.932000000000016,-15.828000000000003,-38.542,-151.168,-107.05,137.986,-93.632,-20.836000000000013,-42.48200000000003
